id,title,description,link,image_link,availability,price,brand,gtin,identifier_exists,condition,google_product_category,product_type,age_group,gender,color,material,shipping_weight
PA01,Remember Remmeber Pareo 'Tulum' - Colourful German Design,"Tulum pareo wraps you in Remember's signature bold patterns and vibrant German design. Versatile enough for beach days, picnics, or draped as striking home décor, this eye-catching piece travels beautifully.",https://www.homeandverse.co.uk/?product=PA01,https://cdn.appdmbrands.com/products/PA01.jpg,in_stock,19.95 GBP,Remember,4260479650205,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
CRO01,Remember Rug for indoors & outdoors Cambridge - Colourful German Design,"Cambridge indoor-outdoor rug showcases Remember's bold geometric patterns in durable, weather-resistant materials. German-designed versatility meets vibrant colour, creating inviting spaces on patios, balconies, or high-traffic interior floors.",https://www.homeandverse.co.uk/?product=CRO01,https://cdn.appdmbrands.com/products/CRO01.jpg,in_stock,89.90 GBP,Remember,4260479650694,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
CRO03,Remember Rug for indoors & outdoors Rosa - Colourful German Design,"Rosa indoor-outdoor rug blooms with Remember's signature German colour and pattern mastery. Weather-resistant construction meets bold design, creating vibrant foundations for garden gatherings or interior living spaces alike.",https://www.homeandverse.co.uk/?product=CRO03,https://cdn.appdmbrands.com/products/CRO03.jpg,in_stock,89.90 GBP,Remember,4260479650717,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
BL21,Remember Scarf 'Adele' - Colourful German Design,Adele scarf drapes you in Remember's unmistakable bold patterns and joyful German colour palette. Luxuriously soft materials meet statement-making design for an accessory that elevates any outfit with playful sophistication.,https://www.homeandverse.co.uk/?product=BL21,https://cdn.appdmbrands.com/products/BL21.jpg,in_stock,39.95 GBP,Remember,4260608094665,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
KI15,Remember Seat Cushion 'Blueberry' - Colourful German Design,"Blueberry seat cushion adds a burst of rich, deep colour to chairs and benches with Remember's signature German design flair. Plush comfort meets bold aesthetics for seating that invites you to linger.",https://www.homeandverse.co.uk/?product=KI15,https://cdn.appdmbrands.com/products/KI15.jpg,in_stock,24.90 GBP,Remember,4260479652216,yes,new,Home & Garden > Linens & Bedding > Bedding > Blankets & Throws,Home & Garden > Home Decor > Home Décor,adult,unisex,Blue,,0.3 kg
BY10,"Remember Set of Tin Boxes 'Klara', set of 3 - Colourful German Design","Klara tin box set of three nests beautifully together, each adorned with Remember's signature bold German patterns. Stylish storage for treasures, trinkets, and treats that looks gorgeous whether stacked or displayed separately.",https://www.homeandverse.co.uk/?product=BY10,https://cdn.appdmbrands.com/products/BY10.jpg,in_stock,24.90 GBP,Remember,4260479652759,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts > Home Décor,adult,unisex,Multicolour,,0.3 kg
ST1,Remember Shut the Box - Colourful German Design,"Bring friends and family together with this classic German dice game, beautifully crafted by Remember. A timeless parlour game that combines strategy and luck, creating moments of laughter and friendly competition around your table.",https://www.homeandverse.co.uk/?product=ST1,https://cdn.appdmbrands.com/products/ST1.jpg,in_stock,29.95 GBP,Remember,4260608093958,yes,new,Toys & Games > Puzzles,Home & Garden > Home Decor > Gifts > Home Décor,adult,unisex,Multicolour,,0.3 kg
XKS05,Remember Side console Barbara 'green' - Colourful German Design,"Lush green hues bring life to this sculptural Barbara console, crafted with Remember's signature bold aesthetic. A striking statement piece that transforms forgotten corners into focal points of playful German design.",https://www.homeandverse.co.uk/?product=XKS05,https://cdn.appdmbrands.com/products/XKS05.jpg,in_stock,199.95 GBP,Remember,4260479651691,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Green,,0.3 kg
XKS04,Remember Side console Barbara 'light grey' - Colourful German Design,"Soft grey meets bold silhouette in this sculptural Barbara console from Remember. Understated yet undeniably striking, it brings German design flair to your entryway or living space with quiet confidence.",https://www.homeandverse.co.uk/?product=XKS04,https://cdn.appdmbrands.com/products/XKS04.jpg,in_stock,199.95 GBP,Remember,4260479651684,yes,new,Home & Garden > Lighting > Lamps,Home & Garden > Home Decor > Home Décor,adult,unisex,Grey,,0.3 kg
HS11,"Remember Slipper 'Mello' red, size 40-45 - Colourful German Design","Step into bold German comfort with these vibrant red Mello slippers, crafted for sizes 40-45. Plush, playful, and unapologetically colourful, they transform ordinary evenings into cosy celebrations.",https://www.homeandverse.co.uk/?product=HS11,https://cdn.appdmbrands.com/products/HS11.jpg,in_stock,29.90 GBP,Remember,4260479652605,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,,0.3 kg
SL47,"Remember Small glass Bowls 'amber', set of 2 - Colourful German Design","Warm amber glass catches the light beautifully in this pair of petite bowls from Remember. German-crafted with joyful intention, they bring sunshine to your table whether holding olives, jewellery, or treasured trinkets.",https://www.homeandverse.co.uk/?product=SL47,https://cdn.appdmbrands.com/products/SL47.jpg,in_stock,34.90 GBP,Remember,4260479651394,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,Red,Glass,0.3 kg
SL48,"Remember Small glass Bowls 'ocean', set of 2 - Colourful German Design","Ocean-blue hues swirl through this charming pair of small glass bowls from Remember. Versatile and vibrant, they bring coastal colour to your table for nibbles, condiments, or simply as decorative accents.",https://www.homeandverse.co.uk/?product=SL48,https://cdn.appdmbrands.com/products/SL48.jpg,in_stock,34.90 GBP,Remember,4260479651400,yes,new,Home & Garden > Kitchen & Dining > Tableware > Serveware,Home & Garden > Home Decor > Home Décor > Tableware,adult,unisex,Blue,Glass,0.3 kg
17467,Räder Small Mister - German Porcelain Décor,"Crafted in fine German porcelain, this endearing small gentleman figurine from Räder exudes quiet charm. A poetic addition to your home, he brings character and warmth to any treasured display.",https://www.homeandverse.co.uk/?product=17467,https://cdn.appdmbrands.com/products/17467.jpg,in_stock,17.95 GBP,Räder,4045289174673,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Home Décor,adult,unisex,Red,Porcelain,0.3 kg
18040,"Räder Snacks & nibbles serving plates Set 19x13,5cm / 38,2x13,5cm - German Porcelain Plate","Räder's signature poetic design shines in this versatile serving plate set from Germany. Featuring two complementary sizes (19x13.5cm and 38.2x13.5cm), these fine porcelain plates layer beautifully for elegant entertaining or work independently for intimate gatherings.",https://www.homeandverse.co.uk/?product=18040,https://cdn.appdmbrands.com/products/18040.jpg,in_stock,24.99 GBP,Räder,4045289180407,yes,new,Home & Garden > Decor > Vases,Home & Garden > Home Decor > Tableware,adult,unisex,White,Porcelain,0.3 kg
SN01,"Remember Sneaker socks box 1, set of 3, size 36-41 - Colourful German Design","Bold patterns meet playful German design in this trio of sneaker-style socks sized 36-41. Remember's signature vibrant aesthetic transforms everyday essentials into conversation starters, making these a joyful gift or personal treat.",https://www.homeandverse.co.uk/?product=SN01,https://cdn.appdmbrands.com/products/SN01.jpg,in_stock,19.90 GBP,Remember,4260479652278,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts > Home Décor,adult,unisex,Multicolour,,0.3 kg
SN11,"Remember Sneaker socks box 11, set of 3, size 41-46 - Colourful German Design",Statement socks that refuse to be ordinary—this set of three sneaker-style pairs from German design house Remember brings bold colour and pattern to larger feet (size 41-46). Each pair celebrates the joy of playful self-expression.,https://www.homeandverse.co.uk/?product=SN11,https://cdn.appdmbrands.com/products/SN11.jpg,in_stock,19.90 GBP,Remember,4260479652292,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts > Home Décor,adult,unisex,Multicolour,,0.3 kg
SN12,"Remember Sneaker socks box 12, set of 3, size 41-46 - Colourful German Design",Embrace bold German design with this trio of sneaker socks in size 41-46. Remember's fearlessly colourful patterns turn a simple wardrobe staple into an everyday moment of joy and self-expression.,https://www.homeandverse.co.uk/?product=SN12,https://cdn.appdmbrands.com/products/SN12.jpg,in_stock,19.90 GBP,Remember,4260479652308,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Gifts > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO01,"Remember Socks model 01, size 36-41 - Colourful German Design","Fearlessly bold and unapologetically fun, these German-designed socks in size 36-41 showcase Remember's love affair with colour and pattern. Wear your personality proudly from the ground up.",https://www.homeandverse.co.uk/?product=SO01,https://cdn.appdmbrands.com/products/SO01.jpg,in_stock,9.90 GBP,Remember,4260331697973,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO49,"Remember Socks model 49, size 41-46 - Colourful German Design",German design meets wearable art in these statement socks sized 41-46. Remember's playful patterns and bold colour combinations transform a wardrobe essential into a daily dose of joy.,https://www.homeandverse.co.uk/?product=SO49,https://cdn.appdmbrands.com/products/SO49.jpg,in_stock,9.90 GBP,Remember,4260479651516,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO52,"Remember Socks model 52, size 41-46 - Colourful German Design","Bold, bright, and brilliantly German—these Remember socks in size 41-46 showcase the brand's fearless approach to colour and pattern. A small detail that makes a big statement.",https://www.homeandverse.co.uk/?product=SO52,https://cdn.appdmbrands.com/products/SO52.jpg,in_stock,9.90 GBP,Remember,4260479653077,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO63,"Remember Socks model 63, size 36-41 - Colourful German Design","Playful German design adorns these vibrant socks in size 36-41. Remember's commitment to bold colour and distinctive pattern shines through, transforming everyday comfort into wearable joy.",https://www.homeandverse.co.uk/?product=SO63,https://cdn.appdmbrands.com/products/SO63.jpg,in_stock,9.90 GBP,Remember,4260608095068,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO73,"Remember Socks model 73, 36-41 - Colourful German Design","Bold patterns meet everyday comfort in these German-designed socks from Remember. Sized 36-41, they bring a burst of joyful colour to your wardrobe while sparking conversation with their distinctive designs.",https://www.homeandverse.co.uk/?product=SO73,https://cdn.appdmbrands.com/products/SO73.jpg,in_stock,9.90 GBP,Remember,4260479651523,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SO74,"Remember Socks model 74, 36-41 - Colourful German Design","Step into playful sophistication with these colourful German-designed socks from Remember. Available in sizes 36-41, each pair features bold patterns that turn a simple wardrobe essential into a statement piece.",https://www.homeandverse.co.uk/?product=SO74,https://cdn.appdmbrands.com/products/SO74.jpg,in_stock,9.90 GBP,Remember,4260479651547,yes,new,Home & Garden > Decor > Decorative Accents,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
SB1,Remember Soft-Boccia - Colourful German Design,"Bring the classic French pétanque experience indoors with this soft boccia set from Remember. Crafted in Germany with playful sophistication, it makes garden games accessible year-round while adding vibrant colour to your entertaining repertoire.",https://www.homeandverse.co.uk/?product=SB1,https://cdn.appdmbrands.com/products/SB1.jpg,in_stock,29.95 GBP,Remember,4260608094290,yes,new,Toys & Games > Puzzles,Home & Garden > Home Decor > Gifts,adult,unisex,Multicolour,,0.3 kg
SG1,Remember SOGO - Colourful German Design,German design house Remember brings their signature bold aesthetic to this engaging tabletop game. A conversation-starting piece that combines playful sophistication with quality craftsmanship for memorable moments with friends and family.,https://www.homeandverse.co.uk/?product=SG1,https://cdn.appdmbrands.com/products/SG1.jpg,in_stock,39.90 GBP,Remember,4260479653176,yes,new,Toys & Games > Puzzles,Home & Garden > Home Decor > Home Décor,adult,unisex,Multicolour,,0.3 kg
