id,title,description,link,image_link,availability,price,brand,gtin,condition,product_type,shipping_weight
MEM03,Remember Memory Game 'The World' | Remember,Journey across continents with this beautifully illustrated world-themed memory game from German design house Remember. Forty-four pairs of vibrant imagery make learning and playing a colourful adventure for curious minds.,https://www.homeandverse.co.uk/?product=MEM03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/MEM03.jpg",in_stock,29.95 GBP,Remember,4260331699304,new,Home & Garden > Home Decor > Gifts,0.5 kg
SO12,"Remember Socks model 12, size 36-41 | Remember",Boldly patterned socks in size 36-41 showcase Remember's signature German playfulness right down to your toes. High-quality materials meet eye-catching design for everyday colour that sparks joy with every step.,https://www.homeandverse.co.uk/?product=SO12,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO12.jpg",in_stock,9.95 GBP,Remember,4260608091275,new,Home & Garden > Home Decor > Home Décor,0.5 kg
MB19,Remmeber Muesli Bowl 'Positano' | Remember,"Positano muesli bowl channels Mediterranean sunshine through Remember's bold German design lens. Vibrant patterns transform your morning ritual into a colourful celebration, crafted from quality materials built to last.",https://www.homeandverse.co.uk/?product=MB19,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/MB19.jpg",in_stock,6.95 GBP,Remember,4260608099646,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
PA01,Remmeber Pareo 'Tulum' | Remember,"Tulum pareo wraps you in Remember's signature bold patterns and vibrant German design. Versatile enough for beach days, picnics, or draped as striking home décor, this eye-catching piece travels beautifully.",https://www.homeandverse.co.uk/?product=PA01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/PA01.jpg",in_stock,19.95 GBP,Remember,4260479650205,new,Home & Garden > Home Decor > Home Décor,0.5 kg
CRO01,Rug for indoors & outdoors Cambridge | Remember,"Cambridge indoor-outdoor rug showcases Remember's bold geometric patterns in durable, weather-resistant materials. German-designed versatility meets vibrant colour, creating inviting spaces on patios, balconies, or high-traffic interior floors.",https://www.homeandverse.co.uk/?product=CRO01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/CRO01.jpg",in_stock,89.95 GBP,Remember,4260479650694,new,Home & Garden > Home Decor > Home Décor,0.5 kg
CRO03,Rug for indoors & outdoors Rosa | Remember,"Rosa indoor-outdoor rug blooms with Remember's signature German colour and pattern mastery. Weather-resistant construction meets bold design, creating vibrant foundations for garden gatherings or interior living spaces alike.",https://www.homeandverse.co.uk/?product=CRO03,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/CRO03.jpg",in_stock,89.95 GBP,Remember,4260479650717,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BL21,Scarf 'Adele' | Remember,Adele scarf drapes you in Remember's unmistakable bold patterns and joyful German colour palette. Luxuriously soft materials meet statement-making design for an accessory that elevates any outfit with playful sophistication.,https://www.homeandverse.co.uk/?product=BL21,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BL21.jpg",in_stock,39.95 GBP,Remember,4260608094665,new,Home & Garden > Home Decor > Home Décor,0.5 kg
KI15,Seat Cushion 'Blueberry' | Remember,"Blueberry seat cushion adds a burst of rich, deep colour to chairs and benches with Remember's signature German design flair. Plush comfort meets bold aesthetics for seating that invites you to linger.",https://www.homeandverse.co.uk/?product=KI15,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/KI15.jpg",in_stock,24.95 GBP,Remember,4260479652216,new,Home & Garden > Home Decor > Home Décor,0.5 kg
BY10,"Set of Tin Boxes 'Klara', set of 3 | Remember","Klara tin box set of three nests beautifully together, each adorned with Remember's signature bold German patterns. Stylish storage for treasures, trinkets, and treats that looks gorgeous whether stacked or displayed separately.",https://www.homeandverse.co.uk/?product=BY10,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/BY10.jpg",in_stock,24.95 GBP,Remember,4260479652759,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
ST1,Shut the Box | Remember,"Bring friends and family together with this classic German dice game, beautifully crafted by Remember. A timeless parlour game that combines strategy and luck, creating moments of laughter and friendly competition around your table.",https://www.homeandverse.co.uk/?product=ST1,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/ST1.jpg",in_stock,29.95 GBP,Remember,4260608093958,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
XKS05,Side console Barbara 'green' | Remember,"Lush green hues bring life to this sculptural Barbara console, crafted with Remember's signature bold aesthetic. A striking statement piece that transforms forgotten corners into focal points of playful German design.",https://www.homeandverse.co.uk/?product=XKS05,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/XKS05.jpg",in_stock,199.95 GBP,Remember,4260479651691,new,Home & Garden > Home Decor > Home Décor,0.5 kg
XKS04,Side console Barbara 'light grey' | Remember,"Soft grey meets bold silhouette in this sculptural Barbara console from Remember. Understated yet undeniably striking, it brings German design flair to your entryway or living space with quiet confidence.",https://www.homeandverse.co.uk/?product=XKS04,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/XKS04.jpg",in_stock,199.95 GBP,Remember,4260479651684,new,Home & Garden > Home Decor > Home Décor,0.5 kg
HS11,"Slipper 'Mello' red, size 40-45 | Remember","Step into bold German comfort with these vibrant red Mello slippers, crafted for sizes 40-45. Plush, playful, and unapologetically colourful, they transform ordinary evenings into cosy celebrations.",https://www.homeandverse.co.uk/?product=HS11,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/HS11.jpg",in_stock,29.95 GBP,Remember,4260479652605,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SL47,"Small glass Bowls 'amber', set of 2 | Remember","Warm amber glass catches the light beautifully in this pair of petite bowls from Remember. German-crafted with joyful intention, they bring sunshine to your table whether holding olives, jewellery, or treasured trinkets.",https://www.homeandverse.co.uk/?product=SL47,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SL47.jpg",in_stock,34.95 GBP,Remember,4260479651394,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
SL48,"Small glass Bowls 'ocean', set of 2 | Remember","Ocean-blue hues swirl through this charming pair of small glass bowls from Remember. Versatile and vibrant, they bring coastal colour to your table for nibbles, condiments, or simply as decorative accents.",https://www.homeandverse.co.uk/?product=SL48,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SL48.jpg",in_stock,34.95 GBP,Remember,4260479651400,new,Home & Garden > Home Decor > Home Décor > Tableware,0.5 kg
17467,Small Mister | Räder,"Crafted in fine German porcelain, this endearing small gentleman figurine from Räder exudes quiet charm. A poetic addition to your home, he brings character and warmth to any treasured display.",https://www.homeandverse.co.uk/?product=17467,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/17467.jpg",in_stock,17.95 GBP,Räder,4045289174673,new,Home & Garden > Home Decor > Home Décor,0.5 kg
18040,"Snacks & nibbles serving plates Set 19x13,5cm / 38,2x13,5cm | Räder","Räder's signature poetic design shines in this versatile serving plate set from Germany. Featuring two complementary sizes (19x13.5cm and 38.2x13.5cm), these fine porcelain plates layer beautifully for elegant entertaining or work independently for intimate gatherings.",https://www.homeandverse.co.uk/?product=18040,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/18040.jpg",in_stock,24.95 GBP,Räder,4045289180407,new,Home & Garden > Home Decor > Tableware,0.5 kg
SN01,"Sneaker socks box 1, set of 3, size 36-41 | Remember","Bold patterns meet playful German design in this trio of sneaker-style socks sized 36-41. Remember's signature vibrant aesthetic transforms everyday essentials into conversation starters, making these a joyful gift or personal treat.",https://www.homeandverse.co.uk/?product=SN01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SN01.jpg",in_stock,19.95 GBP,Remember,4260479652278,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
SN11,"Sneaker socks box 11, set of 3, size 41-46 | Remember",Statement socks that refuse to be ordinary—this set of three sneaker-style pairs from German design house Remember brings bold colour and pattern to larger feet (size 41-46). Each pair celebrates the joy of playful self-expression.,https://www.homeandverse.co.uk/?product=SN11,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SN11.jpg",in_stock,19.95 GBP,Remember,4260479652292,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
SN12,"Sneaker socks box 12, set of 3, size 41-46 | Remember",Embrace bold German design with this trio of sneaker socks in size 41-46. Remember's fearlessly colourful patterns turn a simple wardrobe staple into an everyday moment of joy and self-expression.,https://www.homeandverse.co.uk/?product=SN12,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SN12.jpg",in_stock,19.95 GBP,Remember,4260479652308,new,Home & Garden > Home Decor > Gifts > Home Décor,0.5 kg
SO01,"Socks model 01, size 36-41 | Remember","Fearlessly bold and unapologetically fun, these German-designed socks in size 36-41 showcase Remember's love affair with colour and pattern. Wear your personality proudly from the ground up.",https://www.homeandverse.co.uk/?product=SO01,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO01.jpg",in_stock,9.95 GBP,Remember,4260331697973,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO49,"Socks model 49, size 41-46 | Remember",German design meets wearable art in these statement socks sized 41-46. Remember's playful patterns and bold colour combinations transform a wardrobe essential into a daily dose of joy.,https://www.homeandverse.co.uk/?product=SO49,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO49.jpg",in_stock,9.95 GBP,Remember,4260479651516,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO52,"Socks model 52, size 41-46 | Remember","Bold, bright, and brilliantly German—these Remember socks in size 41-46 showcase the brand's fearless approach to colour and pattern. A small detail that makes a big statement.",https://www.homeandverse.co.uk/?product=SO52,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO52.jpg",in_stock,9.95 GBP,Remember,4260479653077,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO63,"Socks model 63, size 36-41 | Remember","Playful German design adorns these vibrant socks in size 36-41. Remember's commitment to bold colour and distinctive pattern shines through, transforming everyday comfort into wearable joy.",https://www.homeandverse.co.uk/?product=SO63,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO63.jpg",in_stock,9.95 GBP,Remember,4260608095068,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO73,"Socks model 73, 36-41 | Remember","Bold patterns meet everyday comfort in these German-designed socks from Remember. Sized 36-41, they bring a burst of joyful colour to your wardrobe while sparking conversation with their distinctive designs.",https://www.homeandverse.co.uk/?product=SO73,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO73.jpg",in_stock,9.95 GBP,Remember,4260479651523,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SO74,"Socks model 74, 36-41 | Remember","Step into playful sophistication with these colourful German-designed socks from Remember. Available in sizes 36-41, each pair features bold patterns that turn a simple wardrobe essential into a statement piece.",https://www.homeandverse.co.uk/?product=SO74,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SO74.jpg",in_stock,9.95 GBP,Remember,4260479651547,new,Home & Garden > Home Decor > Home Décor,0.5 kg
SB1,Soft-Boccia | Remember,"Bring the classic French pétanque experience indoors with this soft boccia set from Remember. Crafted in Germany with playful sophistication, it makes garden games accessible year-round while adding vibrant colour to your entertaining repertoire.",https://www.homeandverse.co.uk/?product=SB1,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SB1.jpg",in_stock,29.95 GBP,Remember,4260608094290,new,Home & Garden > Home Decor > Gifts,0.5 kg
SG1,SOGO | Remember,German design house Remember brings their signature bold aesthetic to this engaging tabletop game. A conversation-starting piece that combines playful sophistication with quality craftsmanship for memorable moments with friends and family.,https://www.homeandverse.co.uk/?product=SG1,"https://res.cloudinary.com/dcfbgveei/image/upload/w_800,q_85,f_auto/products/SG1.jpg",in_stock,39.95 GBP,Remember,4260479653176,new,Home & Garden > Home Decor > Home Décor,0.5 kg
